hFFVal	realGoalDist	problemName	count
20	53	probBLOCKS-26-0	15
19	53	probBLOCKS-26-0	16
20	55	probBLOCKS-26-0	2
20	51	probBLOCKS-26-0	31
19	52	probBLOCKS-26-0	17
20	49	probBLOCKS-26-0	19
20	47	probBLOCKS-26-0	19
19	50	probBLOCKS-26-0	19
20	48	probBLOCKS-26-0	21
20	46	probBLOCKS-26-0	18
20	45	probBLOCKS-26-0	3
21	45	probBLOCKS-26-0	62
21	44	probBLOCKS-26-0	40
20	44	probBLOCKS-26-0	8
22	62	probBLOCKS-26-0	2
23	59	probBLOCKS-26-0	2
20	56	probBLOCKS-26-0	20
22	52	probBLOCKS-26-0	17
22	49	probBLOCKS-26-0	19
23	51	probBLOCKS-26-0	2
23	49	probBLOCKS-26-0	2
21	71	probBLOCKS-26-0	30
21	69	probBLOCKS-26-0	33
20	70	probBLOCKS-26-0	2
19	63	probBLOCKS-26-0	20
18	62	probBLOCKS-26-0	2
17	55	probBLOCKS-26-0	12
17	53	probBLOCKS-26-0	2
18	53	probBLOCKS-26-0	13
17	52	probBLOCKS-26-0	2
18	54	probBLOCKS-26-0	14
18	52	probBLOCKS-26-0	16
19	51	probBLOCKS-26-0	15
18	51	probBLOCKS-26-0	15
18	50	probBLOCKS-26-0	2
19	49	probBLOCKS-26-0	17
19	48	probBLOCKS-26-0	17
19	47	probBLOCKS-26-0	17
18	48	probBLOCKS-26-0	2
19	46	probBLOCKS-26-0	19
19	45	probBLOCKS-26-0	18
18	46	probBLOCKS-26-0	2
19	44	probBLOCKS-26-0	2
20	43	probBLOCKS-26-0	131
20	42	probBLOCKS-26-0	28
19	42	probBLOCKS-26-0	4
22	61	probBLOCKS-26-0	2
20	58	probBLOCKS-26-0	32
21	74	probBLOCKS-26-0	3
21	76	probBLOCKS-26-0	2
26	91	probBLOCKS-27-0	55481
26	89	probBLOCKS-27-0	67694
26	90	probBLOCKS-27-0	62756
26	88	probBLOCKS-27-0	45549
26	92	probBLOCKS-27-0	46666
26	93	probBLOCKS-27-0	22799
26	94	probBLOCKS-27-0	18226
26	87	probBLOCKS-27-0	43132
25	90	probBLOCKS-27-0	7545
25	92	probBLOCKS-27-0	6164
26	86	probBLOCKS-27-0	18150
26	96	probBLOCKS-27-0	2571
26	95	probBLOCKS-27-0	3754
26	85	probBLOCKS-27-0	15744
26	83	probBLOCKS-27-0	3750
25	88	probBLOCKS-27-0	4804
25	89	probBLOCKS-27-0	6353
25	87	probBLOCKS-27-0	3467
25	91	probBLOCKS-27-0	5825
26	84	probBLOCKS-27-0	4549
25	86	probBLOCKS-27-0	1531
25	93	probBLOCKS-27-0	2485
25	94	probBLOCKS-27-0	2417
24	94	probBLOCKS-27-0	128
24	90	probBLOCKS-27-0	255
25	84	probBLOCKS-27-0	338
26	82	probBLOCKS-27-0	899
26	81	probBLOCKS-27-0	545
24	92	probBLOCKS-27-0	278
25	95	probBLOCKS-27-0	398
25	85	probBLOCKS-27-0	989
25	96	probBLOCKS-27-0	325
24	96	probBLOCKS-27-0	19
25	83	probBLOCKS-27-0	175
24	91	probBLOCKS-27-0	136
24	87	probBLOCKS-27-0	85
24	89	probBLOCKS-27-0	128
24	88	probBLOCKS-27-0	150
26	97	probBLOCKS-27-0	73
24	86	probBLOCKS-27-0	48
24	93	probBLOCKS-27-0	93
23	94	probBLOCKS-27-0	6
26	79	probBLOCKS-27-0	112
26	80	probBLOCKS-27-0	156
25	82	probBLOCKS-27-0	45
25	81	probBLOCKS-27-0	16
24	84	probBLOCKS-27-0	6
25	97	probBLOCKS-27-0	15
24	85	probBLOCKS-27-0	26
24	95	probBLOCKS-27-0	17
26	98	probBLOCKS-27-0	20
23	92	probBLOCKS-27-0	2
25	98	probBLOCKS-27-0	7
25	80	probBLOCKS-27-0	6
24	98	probBLOCKS-27-0	2
23	88	probBLOCKS-27-0	2
26	78	probBLOCKS-27-0	118
24	83	probBLOCKS-27-0	2
23	90	probBLOCKS-27-0	2
26	77	probBLOCKS-27-0	74
26	76	probBLOCKS-27-0	134
26	75	probBLOCKS-27-0	111
26	74	probBLOCKS-27-0	82
26	73	probBLOCKS-27-0	70
25	74	probBLOCKS-27-0	6
26	72	probBLOCKS-27-0	124
26	71	probBLOCKS-27-0	154
26	70	probBLOCKS-27-0	96
26	69	probBLOCKS-27-0	68
26	67	probBLOCKS-27-0	82
26	68	probBLOCKS-27-0	114
25	68	probBLOCKS-27-0	62
26	66	probBLOCKS-27-0	154
26	65	probBLOCKS-27-0	188
25	66	probBLOCKS-27-0	32
26	64	probBLOCKS-27-0	225
26	63	probBLOCKS-27-0	355
25	64	probBLOCKS-27-0	130
26	62	probBLOCKS-27-0	188
26	61	probBLOCKS-27-0	170
25	60	probBLOCKS-27-0	540
25	61	probBLOCKS-27-0	740
25	59	probBLOCKS-27-0	451
25	62	probBLOCKS-27-0	426
24	60	probBLOCKS-27-0	66
24	62	probBLOCKS-27-0	32
25	63	probBLOCKS-27-0	270
24	61	probBLOCKS-27-0	40
24	57	probBLOCKS-27-0	34
24	59	probBLOCKS-27-0	17
24	58	probBLOCKS-27-0	47
23	56	probBLOCKS-27-0	45
23	57	probBLOCKS-27-0	27
23	55	probBLOCKS-27-0	19
22	54	probBLOCKS-27-0	47
23	58	probBLOCKS-27-0	5
22	55	probBLOCKS-27-0	25
22	53	probBLOCKS-27-0	29
22	52	probBLOCKS-27-0	57
22	51	probBLOCKS-27-0	19
23	53	probBLOCKS-27-0	4
21	50	probBLOCKS-27-0	46
22	56	probBLOCKS-27-0	4
21	52	probBLOCKS-27-0	39
21	53	probBLOCKS-27-0	13
21	51	probBLOCKS-27-0	15
20	50	probBLOCKS-27-0	17
20	51	probBLOCKS-27-0	12
20	49	probBLOCKS-27-0	14
20	48	probBLOCKS-27-0	40
21	49	probBLOCKS-27-0	4
20	47	probBLOCKS-27-0	68
20	46	probBLOCKS-27-0	37
21	47	probBLOCKS-27-0	330
20	45	probBLOCKS-27-0	16
20	44	probBLOCKS-27-0	61
20	43	probBLOCKS-27-0	37
21	45	probBLOCKS-27-0	52
19	42	probBLOCKS-27-0	80
19	41	probBLOCKS-27-0	63
19	43	probBLOCKS-27-0	51
19	40	probBLOCKS-27-0	85
18	40	probBLOCKS-27-0	46
18	41	probBLOCKS-27-0	25
18	39	probBLOCKS-27-0	30
17	38	probBLOCKS-27-0	30
17	39	probBLOCKS-27-0	23
17	37	probBLOCKS-27-0	27
17	36	probBLOCKS-27-0	41
17	35	probBLOCKS-27-0	97
18	37	probBLOCKS-27-0	78
17	34	probBLOCKS-27-0	93
16	36	probBLOCKS-27-0	3
17	33	probBLOCKS-27-0	9
18	35	probBLOCKS-27-0	8
16	34	probBLOCKS-27-0	13
16	32	probBLOCKS-27-0	100
16	31	probBLOCKS-27-0	8
16	33	probBLOCKS-27-0	89
15	30	probBLOCKS-27-0	98
15	31	probBLOCKS-27-0	81
15	29	probBLOCKS-27-0	8
14	28	probBLOCKS-27-0	65
14	29	probBLOCKS-27-0	81
14	27	probBLOCKS-27-0	6
13	26	probBLOCKS-27-0	60
13	27	probBLOCKS-27-0	52
13	25	probBLOCKS-27-0	6
12	24	probBLOCKS-27-0	55
12	25	probBLOCKS-27-0	47
12	23	probBLOCKS-27-0	6
11	22	probBLOCKS-27-0	50
11	23	probBLOCKS-27-0	42
11	21	probBLOCKS-27-0	6
10	20	probBLOCKS-27-0	45
10	21	probBLOCKS-27-0	37
10	19	probBLOCKS-27-0	6
9	18	probBLOCKS-27-0	40
9	19	probBLOCKS-27-0	32
9	17	probBLOCKS-27-0	6
8	16	probBLOCKS-27-0	35
8	17	probBLOCKS-27-0	27
8	15	probBLOCKS-27-0	6
7	14	probBLOCKS-27-0	30
7	15	probBLOCKS-27-0	22
7	13	probBLOCKS-27-0	6
6	12	probBLOCKS-27-0	25
6	11	probBLOCKS-27-0	6
6	13	probBLOCKS-27-0	17
5	10	probBLOCKS-27-0	14
5	11	probBLOCKS-27-0	14
5	9	probBLOCKS-27-0	4
4	8	probBLOCKS-27-0	11
4	9	probBLOCKS-27-0	6
4	7	probBLOCKS-27-0	4
3	6	probBLOCKS-27-0	4
3	5	probBLOCKS-27-0	2
3	7	probBLOCKS-27-0	5
2	4	probBLOCKS-27-0	3
2	3	probBLOCKS-27-0	2
2	5	probBLOCKS-27-0	2
1	2	probBLOCKS-27-0	2
1	1	probBLOCKS-27-0	2
0	0	probBLOCKS-27-0	2
25	76	probBLOCKS-27-0	8
25	65	probBLOCKS-27-0	9
24	64	probBLOCKS-27-0	7
25	58	probBLOCKS-27-0	187
26	59	probBLOCKS-27-0	193
25	57	probBLOCKS-27-0	101
26	60	probBLOCKS-27-0	115
24	66	probBLOCKS-27-0	3
18	38	probBLOCKS-27-0	32
19	39	probBLOCKS-27-0	71
16	35	probBLOCKS-27-0	13
15	34	probBLOCKS-27-0	2
25	72	probBLOCKS-27-0	4
26	58	probBLOCKS-27-0	178
26	57	probBLOCKS-27-0	115
26	56	probBLOCKS-27-0	80
26	55	probBLOCKS-27-0	15
25	54	probBLOCKS-27-0	174
25	55	probBLOCKS-27-0	271
25	53	probBLOCKS-27-0	13
25	56	probBLOCKS-27-0	115
24	54	probBLOCKS-27-0	34
24	56	probBLOCKS-27-0	27
24	55	probBLOCKS-27-0	55
24	51	probBLOCKS-27-0	7
24	53	probBLOCKS-27-0	89
24	52	probBLOCKS-27-0	117
23	50	probBLOCKS-27-0	89
23	51	probBLOCKS-27-0	87
23	49	probBLOCKS-27-0	11
22	48	probBLOCKS-27-0	119
23	52	probBLOCKS-27-0	9
22	49	probBLOCKS-27-0	128
22	47	probBLOCKS-27-0	46
22	50	probBLOCKS-27-0	26
21	46	probBLOCKS-27-0	227
21	48	probBLOCKS-27-0	23
21	44	probBLOCKS-27-0	39
21	43	probBLOCKS-27-0	5
22	45	probBLOCKS-27-0	4
20	42	probBLOCKS-27-0	42
20	41	probBLOCKS-27-0	40
20	40	probBLOCKS-27-0	31
20	39	probBLOCKS-27-0	6
21	41	probBLOCKS-27-0	3
19	38	probBLOCKS-27-0	86
19	37	probBLOCKS-27-0	6
18	36	probBLOCKS-27-0	83
25	78	probBLOCKS-27-0	8
25	70	probBLOCKS-27-0	9
21	54	probBLOCKS-27-0	2
25	67	probBLOCKS-27-0	25
24	70	probBLOCKS-27-0	2
24	68	probBLOCKS-27-0	2
24	63	probBLOCKS-27-0	14
23	60	probBLOCKS-27-0	2
19	44	probBLOCKS-27-0	3
18	42	probBLOCKS-27-0	3
23	54	probBLOCKS-27-0	18
22	46	probBLOCKS-27-0	22
23	47	probBLOCKS-27-0	2
25	97	probBLOCKS-28-0	23717
24	97	probBLOCKS-28-0	9958
24	95	probBLOCKS-28-0	13216
24	98	probBLOCKS-28-0	9334
24	96	probBLOCKS-28-0	13974
24	99	probBLOCKS-28-0	2953
25	98	probBLOCKS-28-0	19090
25	96	probBLOCKS-28-0	40465
25	95	probBLOCKS-28-0	44711
25	94	probBLOCKS-28-0	33518
24	93	probBLOCKS-28-0	8832
24	100	probBLOCKS-28-0	2367
24	94	probBLOCKS-28-0	10530
25	99	probBLOCKS-28-0	3644
24	92	probBLOCKS-28-0	4016
25	93	probBLOCKS-28-0	32486
25	92	probBLOCKS-28-0	12933
24	91	probBLOCKS-28-0	2901
25	100	probBLOCKS-28-0	2348
24	90	probBLOCKS-28-0	689
25	91	probBLOCKS-28-0	11434
23	98	probBLOCKS-28-0	388
23	100	probBLOCKS-28-0	180
23	99	probBLOCKS-28-0	147
23	95	probBLOCKS-28-0	198
23	97	probBLOCKS-28-0	251
23	96	probBLOCKS-28-0	344
24	89	probBLOCKS-28-0	378
25	90	probBLOCKS-28-0	2550
23	94	probBLOCKS-28-0	241
24	101	probBLOCKS-28-0	233
25	89	probBLOCKS-28-0	1986
25	88	probBLOCKS-28-0	266
24	88	probBLOCKS-28-0	69
23	93	probBLOCKS-28-0	135
23	101	probBLOCKS-28-0	17
24	102	probBLOCKS-28-0	149
23	92	probBLOCKS-28-0	86
23	102	probBLOCKS-28-0	21
25	87	probBLOCKS-28-0	161
25	101	probBLOCKS-28-0	55
23	90	probBLOCKS-28-0	10
25	86	probBLOCKS-28-0	52
23	91	probBLOCKS-28-0	39
24	87	probBLOCKS-28-0	29
25	85	probBLOCKS-28-0	86
25	102	probBLOCKS-28-0	8
24	86	probBLOCKS-28-0	5
25	83	probBLOCKS-28-0	41
25	84	probBLOCKS-28-0	114
25	82	probBLOCKS-28-0	48
24	84	probBLOCKS-28-0	4
25	81	probBLOCKS-28-0	54
24	82	probBLOCKS-28-0	3
25	80	probBLOCKS-28-0	52
25	79	probBLOCKS-28-0	36
25	78	probBLOCKS-28-0	37
25	77	probBLOCKS-28-0	42
25	76	probBLOCKS-28-0	43
26	77	probBLOCKS-28-0	14
25	75	probBLOCKS-28-0	29
24	80	probBLOCKS-28-0	2
25	74	probBLOCKS-28-0	44
26	73	probBLOCKS-28-0	102
25	73	probBLOCKS-28-0	92
26	74	probBLOCKS-28-0	58
26	76	probBLOCKS-28-0	26
26	78	probBLOCKS-28-0	21
26	72	probBLOCKS-28-0	167
26	75	probBLOCKS-28-0	17
26	71	probBLOCKS-28-0	291
25	72	probBLOCKS-28-0	36
26	70	probBLOCKS-28-0	72
26	69	probBLOCKS-28-0	26
25	70	probBLOCKS-28-0	18
25	69	probBLOCKS-28-0	28
25	71	probBLOCKS-28-0	28
25	67	probBLOCKS-28-0	4
24	66	probBLOCKS-28-0	46
25	68	probBLOCKS-28-0	35
24	67	probBLOCKS-28-0	26
24	65	probBLOCKS-28-0	18
23	66	probBLOCKS-28-0	3
24	68	probBLOCKS-28-0	2
24	64	probBLOCKS-28-0	47
25	65	probBLOCKS-28-0	16
24	63	probBLOCKS-28-0	29
23	62	probBLOCKS-28-0	31
23	64	probBLOCKS-28-0	4
24	62	probBLOCKS-28-0	53
23	63	probBLOCKS-28-0	15
23	61	probBLOCKS-28-0	27
22	62	probBLOCKS-28-0	3
23	60	probBLOCKS-28-0	51
23	59	probBLOCKS-28-0	46
24	61	probBLOCKS-28-0	34
23	58	probBLOCKS-28-0	84
23	57	probBLOCKS-28-0	36
24	59	probBLOCKS-28-0	37
22	58	probBLOCKS-28-0	5
23	56	probBLOCKS-28-0	38
23	55	probBLOCKS-28-0	20
24	55	probBLOCKS-28-0	4
24	57	probBLOCKS-28-0	21
22	56	probBLOCKS-28-0	19
23	54	probBLOCKS-28-0	20
23	53	probBLOCKS-28-0	20
24	53	probBLOCKS-28-0	196
24	52	probBLOCKS-28-0	223
24	56	probBLOCKS-28-0	39
24	51	probBLOCKS-28-0	129
25	53	probBLOCKS-28-0	13
23	52	probBLOCKS-28-0	8
24	50	probBLOCKS-28-0	83
24	49	probBLOCKS-28-0	237
25	51	probBLOCKS-28-0	7
24	48	probBLOCKS-28-0	216
23	50	probBLOCKS-28-0	25
24	47	probBLOCKS-28-0	14
25	49	probBLOCKS-28-0	14
23	46	probBLOCKS-28-0	87
23	47	probBLOCKS-28-0	134
23	45	probBLOCKS-28-0	6
22	44	probBLOCKS-28-0	110
22	45	probBLOCKS-28-0	95
22	43	probBLOCKS-28-0	6
21	42	probBLOCKS-28-0	98
21	43	probBLOCKS-28-0	90
21	41	probBLOCKS-28-0	6
20	40	probBLOCKS-28-0	93
20	41	probBLOCKS-28-0	85
20	39	probBLOCKS-28-0	6
19	38	probBLOCKS-28-0	88
19	39	probBLOCKS-28-0	80
19	37	probBLOCKS-28-0	6
18	36	probBLOCKS-28-0	83
18	35	probBLOCKS-28-0	6
18	37	probBLOCKS-28-0	75
17	34	probBLOCKS-28-0	78
17	35	probBLOCKS-28-0	70
17	33	probBLOCKS-28-0	6
16	32	probBLOCKS-28-0	77
16	33	probBLOCKS-28-0	65
16	31	probBLOCKS-28-0	6
15	30	probBLOCKS-28-0	72
15	31	probBLOCKS-28-0	63
15	29	probBLOCKS-28-0	6
14	28	probBLOCKS-28-0	67
14	29	probBLOCKS-28-0	58
14	27	probBLOCKS-28-0	6
13	26	probBLOCKS-28-0	62
13	27	probBLOCKS-28-0	53
13	25	probBLOCKS-28-0	6
12	24	probBLOCKS-28-0	57
12	25	probBLOCKS-28-0	48
12	23	probBLOCKS-28-0	6
11	22	probBLOCKS-28-0	52
11	23	probBLOCKS-28-0	43
11	21	probBLOCKS-28-0	6
10	20	probBLOCKS-28-0	47
10	21	probBLOCKS-28-0	38
10	19	probBLOCKS-28-0	6
9	18	probBLOCKS-28-0	42
9	19	probBLOCKS-28-0	33
9	17	probBLOCKS-28-0	6
8	16	probBLOCKS-28-0	9
8	17	probBLOCKS-28-0	32
8	15	probBLOCKS-28-0	2
7	14	probBLOCKS-28-0	8
7	15	probBLOCKS-28-0	7
7	13	probBLOCKS-28-0	2
6	12	probBLOCKS-28-0	7
6	13	probBLOCKS-28-0	6
6	11	probBLOCKS-28-0	2
5	10	probBLOCKS-28-0	6
5	11	probBLOCKS-28-0	5
5	9	probBLOCKS-28-0	2
4	8	probBLOCKS-28-0	5
4	9	probBLOCKS-28-0	4
4	7	probBLOCKS-28-0	2
3	6	probBLOCKS-28-0	4
3	5	probBLOCKS-28-0	2
3	7	probBLOCKS-28-0	3
2	4	probBLOCKS-28-0	3
2	5	probBLOCKS-28-0	2
2	3	probBLOCKS-28-0	2
1	2	probBLOCKS-28-0	2
1	1	probBLOCKS-28-0	2
0	0	probBLOCKS-28-0	2
27	75	probBLOCKS-28-0	2
24	70	probBLOCKS-28-0	2
26	67	probBLOCKS-28-0	4
25	66	probBLOCKS-28-0	2
25	64	probBLOCKS-28-0	31
25	63	probBLOCKS-28-0	4
26	65	probBLOCKS-28-0	2
22	60	probBLOCKS-28-0	3
22	57	probBLOCKS-28-0	15
22	55	probBLOCKS-28-0	17
21	56	probBLOCKS-28-0	2
22	54	probBLOCKS-28-0	19
22	53	probBLOCKS-28-0	19
21	54	probBLOCKS-28-0	2
22	52	probBLOCKS-28-0	19
22	51	probBLOCKS-28-0	19
21	52	probBLOCKS-28-0	2
22	50	probBLOCKS-28-0	21
22	49	probBLOCKS-28-0	20
23	51	probBLOCKS-28-0	93
21	50	probBLOCKS-28-0	2
22	48	probBLOCKS-28-0	21
22	47	probBLOCKS-28-0	21
23	49	probBLOCKS-28-0	3
21	48	probBLOCKS-28-0	2
22	46	probBLOCKS-28-0	15
21	46	probBLOCKS-28-0	2
24	85	probBLOCKS-28-0	2
24	78	probBLOCKS-28-0	3
24	54	probBLOCKS-28-0	9
24	72	probBLOCKS-28-0	2
24	60	probBLOCKS-28-0	68
25	61	probBLOCKS-28-0	4
24	58	probBLOCKS-28-0	22
25	59	probBLOCKS-28-0	3
24	76	probBLOCKS-28-0	2
26	68	probBLOCKS-28-0	18
26	66	probBLOCKS-28-0	2
25	57	probBLOCKS-28-0	3
25	58	probBLOCKS-28-0	18
25	60	probBLOCKS-28-0	3
25	56	probBLOCKS-28-0	2
25	55	probBLOCKS-28-0	2
25	99	probBLOCKS-29-0	19803
25	97	probBLOCKS-29-0	38996
25	98	probBLOCKS-29-0	47257
24	98	probBLOCKS-29-0	6693
25	96	probBLOCKS-29-0	40673
25	95	probBLOCKS-29-0	28718
25	100	probBLOCKS-29-0	19770
25	93	probBLOCKS-29-0	8806
24	100	probBLOCKS-29-0	3711
24	96	probBLOCKS-29-0	6319
24	94	probBLOCKS-29-0	3204
25	94	probBLOCKS-29-0	15005
25	101	probBLOCKS-29-0	2442
24	99	probBLOCKS-29-0	2984
24	97	probBLOCKS-29-0	4471
24	95	probBLOCKS-29-0	3796
24	93	probBLOCKS-29-0	1640
23	96	probBLOCKS-29-0	372
26	97	probBLOCKS-29-0	2497
24	101	probBLOCKS-29-0	864
23	102	probBLOCKS-29-0	100
25	92	probBLOCKS-29-0	2510
24	102	probBLOCKS-29-0	851
26	93	probBLOCKS-29-0	511
26	95	probBLOCKS-29-0	1775
23	98	probBLOCKS-29-0	330
23	95	probBLOCKS-29-0	188
23	93	probBLOCKS-29-0	98
26	96	probBLOCKS-29-0	1970
26	94	probBLOCKS-29-0	643
23	94	probBLOCKS-29-0	246
23	100	probBLOCKS-29-0	239
25	91	probBLOCKS-29-0	1192
25	102	probBLOCKS-29-0	1390
24	92	probBLOCKS-29-0	680
26	98	probBLOCKS-29-0	2549
23	97	probBLOCKS-29-0	201
23	99	probBLOCKS-29-0	165
22	98	probBLOCKS-29-0	22
24	91	probBLOCKS-29-0	314
24	90	probBLOCKS-29-0	84
24	103	probBLOCKS-29-0	34
26	99	probBLOCKS-29-0	581
26	92	probBLOCKS-29-0	97
23	92	probBLOCKS-29-0	52
23	91	probBLOCKS-29-0	21
23	101	probBLOCKS-29-0	85
23	103	probBLOCKS-29-0	11
25	103	probBLOCKS-29-0	49
25	90	probBLOCKS-29-0	242
26	89	probBLOCKS-29-0	13
25	89	probBLOCKS-29-0	93
26	91	probBLOCKS-29-0	76
23	104	probBLOCKS-29-0	4
24	89	probBLOCKS-29-0	43
22	96	probBLOCKS-29-0	11
25	104	probBLOCKS-29-0	19
26	100	probBLOCKS-29-0	371
22	92	probBLOCKS-29-0	3
25	88	probBLOCKS-29-0	56
24	104	probBLOCKS-29-0	16
22	100	probBLOCKS-29-0	9
23	90	probBLOCKS-29-0	6
27	97	probBLOCKS-29-0	14
27	98	probBLOCKS-29-0	6
27	96	probBLOCKS-29-0	3
26	90	probBLOCKS-29-0	16
26	85	probBLOCKS-29-0	8
22	94	probBLOCKS-29-0	6
22	104	probBLOCKS-29-0	2
22	95	probBLOCKS-29-0	5
22	93	probBLOCKS-29-0	3
22	97	probBLOCKS-29-0	9
26	101	probBLOCKS-29-0	9
27	87	probBLOCKS-29-0	3
27	89	probBLOCKS-29-0	2
27	93	probBLOCKS-29-0	3
23	89	probBLOCKS-29-0	2
27	91	probBLOCKS-29-0	2
27	95	probBLOCKS-29-0	3
22	101	probBLOCKS-29-0	2
22	99	probBLOCKS-29-0	4
26	87	probBLOCKS-29-0	14
21	98	probBLOCKS-29-0	2
26	88	probBLOCKS-29-0	35
26	86	probBLOCKS-29-0	15
25	84	probBLOCKS-29-0	143
25	85	probBLOCKS-29-0	54
25	83	probBLOCKS-29-0	138
24	84	probBLOCKS-29-0	40
25	82	probBLOCKS-29-0	102
25	81	probBLOCKS-29-0	76
26	83	probBLOCKS-29-0	7
24	82	probBLOCKS-29-0	43
25	80	probBLOCKS-29-0	119
25	79	probBLOCKS-29-0	58
26	81	probBLOCKS-29-0	26
25	78	probBLOCKS-29-0	68
25	77	probBLOCKS-29-0	42
26	79	probBLOCKS-29-0	19
24	78	probBLOCKS-29-0	43
25	76	probBLOCKS-29-0	79
25	75	probBLOCKS-29-0	43
26	77	probBLOCKS-29-0	36
25	74	probBLOCKS-29-0	69
24	76	probBLOCKS-29-0	33
25	73	probBLOCKS-29-0	38
26	75	probBLOCKS-29-0	23
25	72	probBLOCKS-29-0	60
25	71	probBLOCKS-29-0	32
26	71	probBLOCKS-29-0	150
26	73	probBLOCKS-29-0	44
24	74	probBLOCKS-29-0	20
26	72	probBLOCKS-29-0	130
26	70	probBLOCKS-29-0	210
25	70	probBLOCKS-29-0	46
25	69	probBLOCKS-29-0	60
26	69	probBLOCKS-29-0	129
24	70	probBLOCKS-29-0	3
25	68	probBLOCKS-29-0	56
25	67	probBLOCKS-29-0	54
26	67	probBLOCKS-29-0	83
24	68	probBLOCKS-29-0	2
25	66	probBLOCKS-29-0	38
26	65	probBLOCKS-29-0	52
26	66	probBLOCKS-29-0	80
26	64	probBLOCKS-29-0	40
27	65	probBLOCKS-29-0	45
27	63	probBLOCKS-29-0	81
27	62	probBLOCKS-29-0	64
27	66	probBLOCKS-29-0	41
28	63	probBLOCKS-29-0	5
27	61	probBLOCKS-29-0	10
26	60	probBLOCKS-29-0	171
26	61	probBLOCKS-29-0	140
26	59	probBLOCKS-29-0	163
25	60	probBLOCKS-29-0	39
26	58	probBLOCKS-29-0	179
27	59	probBLOCKS-29-0	10
26	57	probBLOCKS-29-0	289
25	56	probBLOCKS-29-0	129
25	57	probBLOCKS-29-0	58
25	55	probBLOCKS-29-0	523
24	56	probBLOCKS-29-0	21
25	54	probBLOCKS-29-0	362
24	54	probBLOCKS-29-0	62
24	55	probBLOCKS-29-0	68
24	53	probBLOCKS-29-0	62
23	54	probBLOCKS-29-0	36
24	52	probBLOCKS-29-0	61
25	53	probBLOCKS-29-0	522
24	51	probBLOCKS-29-0	175
24	50	probBLOCKS-29-0	153
23	52	probBLOCKS-29-0	25
25	51	probBLOCKS-29-0	17
24	49	probBLOCKS-29-0	64
24	48	probBLOCKS-29-0	39
23	50	probBLOCKS-29-0	67
25	49	probBLOCKS-29-0	3
24	47	probBLOCKS-29-0	9
23	46	probBLOCKS-29-0	124
23	47	probBLOCKS-29-0	211
23	45	probBLOCKS-29-0	9
22	44	probBLOCKS-29-0	120
22	45	probBLOCKS-29-0	163
22	43	probBLOCKS-29-0	7
21	42	probBLOCKS-29-0	114
21	43	probBLOCKS-29-0	109
21	41	probBLOCKS-29-0	10
20	40	probBLOCKS-29-0	151
20	41	probBLOCKS-29-0	150
20	39	probBLOCKS-29-0	10
19	38	probBLOCKS-29-0	136
19	39	probBLOCKS-29-0	126
19	37	probBLOCKS-29-0	9
18	36	probBLOCKS-29-0	128
18	37	probBLOCKS-29-0	118
18	35	probBLOCKS-29-0	9
17	34	probBLOCKS-29-0	120
17	35	probBLOCKS-29-0	110
17	33	probBLOCKS-29-0	9
16	32	probBLOCKS-29-0	88
16	33	probBLOCKS-29-0	104
16	31	probBLOCKS-29-0	7
15	30	probBLOCKS-29-0	82
15	31	probBLOCKS-29-0	73
15	29	probBLOCKS-29-0	7
14	28	probBLOCKS-29-0	76
14	29	probBLOCKS-29-0	67
14	27	probBLOCKS-29-0	7
13	26	probBLOCKS-29-0	70
13	27	probBLOCKS-29-0	61
13	25	probBLOCKS-29-0	7
12	24	probBLOCKS-29-0	64
12	25	probBLOCKS-29-0	55
12	23	probBLOCKS-29-0	7
11	22	probBLOCKS-29-0	58
11	23	probBLOCKS-29-0	49
11	21	probBLOCKS-29-0	7
10	20	probBLOCKS-29-0	52
10	21	probBLOCKS-29-0	43
10	19	probBLOCKS-29-0	7
9	18	probBLOCKS-29-0	48
9	17	probBLOCKS-29-0	7
9	19	probBLOCKS-29-0	37
8	16	probBLOCKS-29-0	42
8	17	probBLOCKS-29-0	32
8	15	probBLOCKS-29-0	7
7	14	probBLOCKS-29-0	26
7	15	probBLOCKS-29-0	28
7	13	probBLOCKS-29-0	5
6	12	probBLOCKS-29-0	12
6	13	probBLOCKS-29-0	17
6	11	probBLOCKS-29-0	3
5	10	probBLOCKS-29-0	6
5	11	probBLOCKS-29-0	8
5	9	probBLOCKS-29-0	2
4	8	probBLOCKS-29-0	5
4	9	probBLOCKS-29-0	4
4	7	probBLOCKS-29-0	2
3	6	probBLOCKS-29-0	4
3	5	probBLOCKS-29-0	2
3	7	probBLOCKS-29-0	3
2	4	probBLOCKS-29-0	3
2	5	probBLOCKS-29-0	2
2	3	probBLOCKS-29-0	2
1	2	probBLOCKS-29-0	2
1	1	probBLOCKS-29-0	2
0	0	probBLOCKS-29-0	2
24	88	probBLOCKS-29-0	59
25	87	probBLOCKS-29-0	63
24	87	probBLOCKS-29-0	29
24	86	probBLOCKS-29-0	45
24	85	probBLOCKS-29-0	41
23	86	probBLOCKS-29-0	3
24	83	probBLOCKS-29-0	29
24	80	probBLOCKS-29-0	7
26	76	probBLOCKS-29-0	48
26	80	probBLOCKS-29-0	24
27	75	probBLOCKS-29-0	32
27	77	probBLOCKS-29-0	3
26	74	probBLOCKS-29-0	69
27	71	probBLOCKS-29-0	27
27	73	probBLOCKS-29-0	30
27	74	probBLOCKS-29-0	33
