hFFVal	realGoalDist	problemName	count
53	90	probBLOCKS-29-0	241
50	99	probBLOCKS-29-0	17
54	91	probBLOCKS-29-0	93
54	89	probBLOCKS-29-0	14
53	89	probBLOCKS-29-0	75
52	89	probBLOCKS-29-0	18
52	104	probBLOCKS-29-0	3
51	89	probBLOCKS-29-0	38
55	98	probBLOCKS-29-0	247
55	96	probBLOCKS-29-0	65
49	96	probBLOCKS-29-0	8
51	102	probBLOCKS-29-0	6
54	103	probBLOCKS-29-0	25
54	104	probBLOCKS-29-0	18
55	100	probBLOCKS-29-0	283
49	92	probBLOCKS-29-0	2
53	88	probBLOCKS-29-0	55
53	104	probBLOCKS-29-0	15
50	100	probBLOCKS-29-0	8
52	90	probBLOCKS-29-0	13
50	90	probBLOCKS-29-0	4
51	103	probBLOCKS-29-0	5
49	97	probBLOCKS-29-0	9
54	90	probBLOCKS-29-0	15
55	93	probBLOCKS-29-0	11
54	85	probBLOCKS-29-0	8
49	94	probBLOCKS-29-0	5
51	104	probBLOCKS-29-0	1
49	95	probBLOCKS-29-0	4
49	93	probBLOCKS-29-0	2
55	101	probBLOCKS-29-0	3
55	87	probBLOCKS-29-0	3
55	89	probBLOCKS-29-0	2
50	89	probBLOCKS-29-0	1
55	91	probBLOCKS-29-0	3
49	99	probBLOCKS-29-0	1
54	87	probBLOCKS-29-0	16
55	94	probBLOCKS-29-0	2
48	98	probBLOCKS-29-0	1
54	88	probBLOCKS-29-0	34
53	87	probBLOCKS-29-0	50
54	86	probBLOCKS-29-0	15
53	85	probBLOCKS-29-0	35
52	84	probBLOCKS-29-0	54
52	85	probBLOCKS-29-0	28
52	83	probBLOCKS-29-0	38
51	84	probBLOCKS-29-0	36
52	82	probBLOCKS-29-0	51
52	81	probBLOCKS-29-0	48
53	83	probBLOCKS-29-0	97
51	82	probBLOCKS-29-0	40
52	80	probBLOCKS-29-0	77
52	79	probBLOCKS-29-0	43
53	81	probBLOCKS-29-0	50
52	78	probBLOCKS-29-0	58
52	77	probBLOCKS-29-0	32
53	79	probBLOCKS-29-0	30
51	78	probBLOCKS-29-0	48
52	76	probBLOCKS-29-0	52
52	75	probBLOCKS-29-0	30
53	77	probBLOCKS-29-0	23
52	74	probBLOCKS-29-0	56
51	76	probBLOCKS-29-0	62
52	73	probBLOCKS-29-0	36
53	75	probBLOCKS-29-0	21
52	72	probBLOCKS-29-0	89
52	71	probBLOCKS-29-0	62
53	71	probBLOCKS-29-0	108
53	73	probBLOCKS-29-0	40
51	74	probBLOCKS-29-0	36
53	72	probBLOCKS-29-0	78
53	70	probBLOCKS-29-0	95
52	70	probBLOCKS-29-0	151
52	69	probBLOCKS-29-0	117
53	69	probBLOCKS-29-0	44
51	70	probBLOCKS-29-0	10
52	68	probBLOCKS-29-0	65
52	67	probBLOCKS-29-0	63
53	67	probBLOCKS-29-0	39
51	68	probBLOCKS-29-0	36
52	66	probBLOCKS-29-0	40
51	67	probBLOCKS-29-0	34
53	65	probBLOCKS-29-0	24
53	66	probBLOCKS-29-0	40
53	64	probBLOCKS-29-0	1
52	65	probBLOCKS-29-0	29
54	65	probBLOCKS-29-0	42
54	63	probBLOCKS-29-0	77
54	62	probBLOCKS-29-0	63
54	66	probBLOCKS-29-0	40
53	63	probBLOCKS-29-0	5
55	63	probBLOCKS-29-0	4
54	61	probBLOCKS-29-0	9
52	60	probBLOCKS-29-0	170
52	61	probBLOCKS-29-0	137
52	59	probBLOCKS-29-0	159
51	60	probBLOCKS-29-0	8
52	58	probBLOCKS-29-0	178
54	59	probBLOCKS-29-0	9
52	57	probBLOCKS-29-0	287
50	56	probBLOCKS-29-0	126
50	57	probBLOCKS-29-0	55
49	57	probBLOCKS-29-0	3
50	55	probBLOCKS-29-0	494
49	56	probBLOCKS-29-0	1
50	54	probBLOCKS-29-0	361
48	54	probBLOCKS-29-0	59
48	55	probBLOCKS-29-0	62
47	55	probBLOCKS-29-0	21
48	53	probBLOCKS-29-0	56
47	54	probBLOCKS-29-0	21
48	52	probBLOCKS-29-0	60
47	53	probBLOCKS-29-0	22
50	53	probBLOCKS-29-0	477
48	51	probBLOCKS-29-0	159
48	50	probBLOCKS-29-0	152
47	52	probBLOCKS-29-0	3
47	51	probBLOCKS-29-0	15
50	51	probBLOCKS-29-0	16
48	49	probBLOCKS-29-0	59
48	48	probBLOCKS-29-0	38
47	50	probBLOCKS-29-0	1
47	49	probBLOCKS-29-0	4
50	49	probBLOCKS-29-0	2
48	47	probBLOCKS-29-0	8
46	46	probBLOCKS-29-0	123
46	47	probBLOCKS-29-0	201
45	47	probBLOCKS-29-0	9
46	45	probBLOCKS-29-0	8
44	44	probBLOCKS-29-0	119
44	45	probBLOCKS-29-0	110
43	45	probBLOCKS-29-0	52
43	43	probBLOCKS-29-0	6
42	42	probBLOCKS-29-0	113
42	43	probBLOCKS-29-0	106
41	43	probBLOCKS-29-0	2
42	41	probBLOCKS-29-0	9
40	40	probBLOCKS-29-0	150
40	41	probBLOCKS-29-0	146
39	41	probBLOCKS-29-0	3
40	39	probBLOCKS-29-0	9
38	38	probBLOCKS-29-0	135
38	39	probBLOCKS-29-0	122
37	39	probBLOCKS-29-0	3
38	37	probBLOCKS-29-0	8
36	36	probBLOCKS-29-0	127
36	37	probBLOCKS-29-0	114
35	37	probBLOCKS-29-0	3
36	35	probBLOCKS-29-0	7
34	34	probBLOCKS-29-0	119
34	35	probBLOCKS-29-0	106
33	35	probBLOCKS-29-0	3
34	33	probBLOCKS-29-0	8
32	32	probBLOCKS-29-0	87
32	33	probBLOCKS-29-0	100
31	33	probBLOCKS-29-0	3
32	31	probBLOCKS-29-0	6
30	30	probBLOCKS-29-0	81
30	31	probBLOCKS-29-0	70
29	31	probBLOCKS-29-0	2
30	29	probBLOCKS-29-0	6
28	28	probBLOCKS-29-0	75
28	29	probBLOCKS-29-0	64
28	27	probBLOCKS-29-0	6
27	29	probBLOCKS-29-0	2
26	26	probBLOCKS-29-0	69
26	27	probBLOCKS-29-0	58
25	27	probBLOCKS-29-0	2
26	25	probBLOCKS-29-0	6
24	24	probBLOCKS-29-0	63
24	25	probBLOCKS-29-0	52
23	25	probBLOCKS-29-0	2
24	23	probBLOCKS-29-0	6
22	22	probBLOCKS-29-0	57
22	23	probBLOCKS-29-0	46
22	21	probBLOCKS-29-0	6
21	23	probBLOCKS-29-0	2
20	20	probBLOCKS-29-0	51
20	21	probBLOCKS-29-0	40
19	21	probBLOCKS-29-0	2
20	19	probBLOCKS-29-0	6
18	18	probBLOCKS-29-0	47
18	17	probBLOCKS-29-0	6
17	19	probBLOCKS-29-0	2
18	19	probBLOCKS-29-0	34
16	16	probBLOCKS-29-0	41
15	17	probBLOCKS-29-0	6
16	17	probBLOCKS-29-0	25
16	15	probBLOCKS-29-0	6
14	14	probBLOCKS-29-0	25
13	15	probBLOCKS-29-0	6
14	15	probBLOCKS-29-0	21
14	13	probBLOCKS-29-0	4
12	12	probBLOCKS-29-0	11
11	13	probBLOCKS-29-0	5
12	11	probBLOCKS-29-0	2
12	13	probBLOCKS-29-0	11
10	10	probBLOCKS-29-0	5
9	11	probBLOCKS-29-0	3
10	11	probBLOCKS-29-0	4
10	9	probBLOCKS-29-0	1
8	8	probBLOCKS-29-0	4
7	9	probBLOCKS-29-0	2
8	7	probBLOCKS-29-0	1
8	9	probBLOCKS-29-0	1
6	6	probBLOCKS-29-0	3
5	5	probBLOCKS-29-0	1
5	7	probBLOCKS-29-0	1
6	7	probBLOCKS-29-0	1
4	4	probBLOCKS-29-0	2
3	5	probBLOCKS-29-0	1
4	3	probBLOCKS-29-0	1
2	2	probBLOCKS-29-0	1
1	1	probBLOCKS-29-0	1
0	0	probBLOCKS-29-0	1
51	88	probBLOCKS-29-0	54
52	87	probBLOCKS-29-0	8
51	87	probBLOCKS-29-0	28
51	86	probBLOCKS-29-0	40
51	85	probBLOCKS-29-0	29
50	86	probBLOCKS-29-0	2
51	83	probBLOCKS-29-0	27
51	80	probBLOCKS-29-0	5
53	76	probBLOCKS-29-0	27
53	80	probBLOCKS-29-0	65
54	75	probBLOCKS-29-0	5
54	77	probBLOCKS-29-0	14
53	74	probBLOCKS-29-0	61
54	71	probBLOCKS-29-0	26
54	73	probBLOCKS-29-0	12
54	74	probBLOCKS-29-0	5
54	72	probBLOCKS-29-0	10
54	70	probBLOCKS-29-0	14
55	71	probBLOCKS-29-0	2
54	69	probBLOCKS-29-0	16
54	68	probBLOCKS-29-0	1
54	67	probBLOCKS-29-0	34
51	66	probBLOCKS-29-0	36
52	64	probBLOCKS-29-0	38
52	63	probBLOCKS-29-0	54
51	64	probBLOCKS-29-0	42
52	62	probBLOCKS-29-0	90
51	62	probBLOCKS-29-0	36
51	58	probBLOCKS-29-0	2
52	56	probBLOCKS-29-0	297
54	57	probBLOCKS-29-0	17
52	55	probBLOCKS-29-0	262
49	55	probBLOCKS-29-0	29
49	58	probBLOCKS-29-0	3
50	60	probBLOCKS-29-0	30
50	58	probBLOCKS-29-0	38
50	64	probBLOCKS-29-0	6
50	62	probBLOCKS-29-0	12
49	60	probBLOCKS-29-0	2
46	50	probBLOCKS-29-0	65
46	51	probBLOCKS-29-0	32
46	49	probBLOCKS-29-0	213
45	51	probBLOCKS-29-0	2
46	52	probBLOCKS-29-0	21
46	48	probBLOCKS-29-0	179
46	54	probBLOCKS-29-0	15
45	50	probBLOCKS-29-0	4
45	49	probBLOCKS-29-0	18
44	46	probBLOCKS-29-0	649
44	47	probBLOCKS-29-0	945
42	46	probBLOCKS-29-0	20
44	49	probBLOCKS-29-0	97
42	48	probBLOCKS-29-0	20
42	47	probBLOCKS-29-0	14
42	45	probBLOCKS-29-0	17
42	44	probBLOCKS-29-0	35
40	42	probBLOCKS-29-0	11
40	43	probBLOCKS-29-0	29
40	44	probBLOCKS-29-0	11
40	46	probBLOCKS-29-0	5
39	42	probBLOCKS-29-0	2
53	86	probBLOCKS-29-0	78
52	88	probBLOCKS-29-0	4
53	84	probBLOCKS-29-0	80
53	82	probBLOCKS-29-0	52
54	83	probBLOCKS-29-0	8
54	81	probBLOCKS-29-0	5
54	79	probBLOCKS-29-0	2
53	78	probBLOCKS-29-0	5
54	78	probBLOCKS-29-0	14
54	76	probBLOCKS-29-0	16
55	77	probBLOCKS-29-0	1
55	75	probBLOCKS-29-0	25
55	80	probBLOCKS-29-0	1
55	78	probBLOCKS-29-0	1
55	74	probBLOCKS-29-0	28
56	75	probBLOCKS-29-0	2
55	73	probBLOCKS-29-0	16
55	72	probBLOCKS-29-0	17
56	73	probBLOCKS-29-0	1
51	69	probBLOCKS-29-0	25
50	69	probBLOCKS-29-0	1
51	65	probBLOCKS-29-0	32
50	67	probBLOCKS-29-0	1
50	66	probBLOCKS-29-0	2
51	63	probBLOCKS-29-0	34
50	65	probBLOCKS-29-0	1
50	63	probBLOCKS-29-0	1
51	61	probBLOCKS-29-0	19
50	61	probBLOCKS-29-0	16
53	61	probBLOCKS-29-0	1
51	59	probBLOCKS-29-0	5
50	52	probBLOCKS-29-0	197
49	54	probBLOCKS-29-0	2
52	53	probBLOCKS-29-0	29
49	53	probBLOCKS-29-0	45
45	48	probBLOCKS-29-0	4
52	86	probBLOCKS-29-0	13
54	84	probBLOCKS-29-0	12
50	83	probBLOCKS-29-0	1
51	81	probBLOCKS-29-0	22
50	82	probBLOCKS-29-0	2
50	81	probBLOCKS-29-0	1
51	79	probBLOCKS-29-0	13
51	77	probBLOCKS-29-0	43
50	77	probBLOCKS-29-0	2
51	75	probBLOCKS-29-0	38
50	76	probBLOCKS-29-0	2
50	75	probBLOCKS-29-0	2
51	73	probBLOCKS-29-0	17
53	68	probBLOCKS-29-0	37
51	56	probBLOCKS-29-0	2
52	54	probBLOCKS-29-0	256
54	55	probBLOCKS-29-0	12
35	35	probBLOCKS-29-0	1
50	84	probBLOCKS-29-0	1
55	67	probBLOCKS-29-0	2
54	64	probBLOCKS-29-0	55
55	65	probBLOCKS-29-0	2
51	57	probBLOCKS-29-0	1
51	55	probBLOCKS-29-0	5
50	79	probBLOCKS-29-0	1
51	72	probBLOCKS-29-0	36
50	73	probBLOCKS-29-0	1
51	71	probBLOCKS-29-0	24
50	72	probBLOCKS-29-0	2
50	71	probBLOCKS-29-0	1
50	59	probBLOCKS-29-0	17
49	61	probBLOCKS-29-0	2
49	59	probBLOCKS-29-0	2
48	56	probBLOCKS-29-0	19
48	57	probBLOCKS-29-0	15
47	57	probBLOCKS-29-0	17
48	58	probBLOCKS-29-0	2
48	60	probBLOCKS-29-0	1
43	47	probBLOCKS-29-0	5
41	45	probBLOCKS-29-0	1
39	43	probBLOCKS-29-0	1
49	66	probBLOCKS-29-0	16
49	65	probBLOCKS-29-0	16
49	67	probBLOCKS-29-0	12
48	66	probBLOCKS-29-0	1
49	64	probBLOCKS-29-0	17
49	63	probBLOCKS-29-0	3
48	65	probBLOCKS-29-0	1
47	62	probBLOCKS-29-0	16
47	63	probBLOCKS-29-0	13
47	61	probBLOCKS-29-0	15
46	63	probBLOCKS-29-0	1
46	62	probBLOCKS-29-0	1
47	60	probBLOCKS-29-0	17
46	61	probBLOCKS-29-0	1
47	59	probBLOCKS-29-0	16
46	60	probBLOCKS-29-0	1
47	58	probBLOCKS-29-0	18
46	59	probBLOCKS-29-0	1
46	58	probBLOCKS-29-0	2
47	56	probBLOCKS-29-0	20
46	57	probBLOCKS-29-0	1
46	55	probBLOCKS-29-0	1
46	53	probBLOCKS-29-0	2
50	74	probBLOCKS-29-0	1
44	48	probBLOCKS-29-0	58
44	50	probBLOCKS-29-0	33
44	52	probBLOCKS-29-0	19
43	48	probBLOCKS-29-0	4
44	54	probBLOCKS-29-0	13
44	56	probBLOCKS-29-0	7
43	54	probBLOCKS-29-0	3
46	56	probBLOCKS-29-0	5
45	52	probBLOCKS-29-0	1
44	51	probBLOCKS-29-0	2
43	52	probBLOCKS-29-0	3
43	46	probBLOCKS-29-0	1
57	99	probBLOCKS-30-0	30809
57	101	probBLOCKS-30-0	29725
56	99	probBLOCKS-30-0	4928
57	100	probBLOCKS-30-0	40602
57	102	probBLOCKS-30-0	34092
57	97	probBLOCKS-30-0	20551
57	103	probBLOCKS-30-0	14737
56	101	probBLOCKS-30-0	4665
57	104	probBLOCKS-30-0	15438
57	96	probBLOCKS-30-0	17284
57	98	probBLOCKS-30-0	30742
57	95	probBLOCKS-30-0	10744
57	93	probBLOCKS-30-0	3476
56	97	probBLOCKS-30-0	3289
56	100	probBLOCKS-30-0	4359
56	102	probBLOCKS-30-0	3737
57	105	probBLOCKS-30-0	3759
56	103	probBLOCKS-30-0	2204
57	94	probBLOCKS-30-0	6489
56	98	probBLOCKS-30-0	2984
57	106	probBLOCKS-30-0	3830
56	95	probBLOCKS-30-0	1569
57	107	probBLOCKS-30-0	587
56	105	probBLOCKS-30-0	543
56	96	probBLOCKS-30-0	1477
56	104	probBLOCKS-30-0	1712
56	106	probBLOCKS-30-0	360
58	102	probBLOCKS-30-0	2777
58	100	probBLOCKS-30-0	2126
55	100	probBLOCKS-30-0	271
57	92	probBLOCKS-30-0	1215
56	93	probBLOCKS-30-0	505
55	99	probBLOCKS-30-0	309
55	102	probBLOCKS-30-0	197
56	94	probBLOCKS-30-0	463
57	108	probBLOCKS-30-0	530
58	98	probBLOCKS-30-0	576
55	101	probBLOCKS-30-0	249
58	101	probBLOCKS-30-0	1612
58	103	probBLOCKS-30-0	578
57	91	probBLOCKS-30-0	593
55	98	probBLOCKS-30-0	161
55	103	probBLOCKS-30-0	90
55	95	probBLOCKS-30-0	89
56	108	probBLOCKS-30-0	54
55	97	probBLOCKS-30-0	177
58	99	probBLOCKS-30-0	1063
56	91	probBLOCKS-30-0	79
56	92	probBLOCKS-30-0	67
57	90	probBLOCKS-30-0	203
56	107	probBLOCKS-30-0	79
58	97	probBLOCKS-30-0	229
58	104	probBLOCKS-30-0	788
55	106	probBLOCKS-30-0	6
55	96	probBLOCKS-30-0	79
56	109	probBLOCKS-30-0	4
55	93	probBLOCKS-30-0	21
58	106	probBLOCKS-30-0	24
58	96	probBLOCKS-30-0	56
55	104	probBLOCKS-30-0	59
55	105	probBLOCKS-30-0	16
54	101	probBLOCKS-30-0	2
57	89	probBLOCKS-30-0	106
56	89	probBLOCKS-30-0	18
58	95	probBLOCKS-30-0	21
56	110	probBLOCKS-30-0	2
58	105	probBLOCKS-30-0	37
57	109	probBLOCKS-30-0	26
57	88	probBLOCKS-30-0	126
55	94	probBLOCKS-30-0	14
57	110	probBLOCKS-30-0	14
55	91	probBLOCKS-30-0	1
54	98	probBLOCKS-30-0	2
55	107	probBLOCKS-30-0	1
54	102	probBLOCKS-30-0	1
56	90	probBLOCKS-30-0	10
54	103	probBLOCKS-30-0	1
54	96	probBLOCKS-30-0	1
58	94	probBLOCKS-30-0	1
54	99	probBLOCKS-30-0	1
58	107	probBLOCKS-30-0	1
58	93	probBLOCKS-30-0	1
55	92	probBLOCKS-30-0	1
57	87	probBLOCKS-30-0	69
56	88	probBLOCKS-30-0	5
57	86	probBLOCKS-30-0	151
57	85	probBLOCKS-30-0	76
56	87	probBLOCKS-30-0	7
56	86	probBLOCKS-30-0	9
57	84	probBLOCKS-30-0	117
57	83	probBLOCKS-30-0	72
56	85	probBLOCKS-30-0	6
56	84	probBLOCKS-30-0	6
57	82	probBLOCKS-30-0	129
57	81	probBLOCKS-30-0	85
56	83	probBLOCKS-30-0	6
56	82	probBLOCKS-30-0	6
57	80	probBLOCKS-30-0	142
57	79	probBLOCKS-30-0	107
56	81	probBLOCKS-30-0	7
56	80	probBLOCKS-30-0	5
57	78	probBLOCKS-30-0	138
57	77	probBLOCKS-30-0	64
56	79	probBLOCKS-30-0	7
56	78	probBLOCKS-30-0	4
57	76	probBLOCKS-30-0	127
57	75	probBLOCKS-30-0	74
56	77	probBLOCKS-30-0	16
57	74	probBLOCKS-30-0	88
57	73	probBLOCKS-30-0	37
56	75	probBLOCKS-30-0	7
56	74	probBLOCKS-30-0	3
57	72	probBLOCKS-30-0	87
56	76	probBLOCKS-30-0	4
58	73	probBLOCKS-30-0	2
57	71	probBLOCKS-30-0	21
56	73	probBLOCKS-30-0	2
57	70	probBLOCKS-30-0	20
58	71	probBLOCKS-30-0	1
57	69	probBLOCKS-30-0	4
56	71	probBLOCKS-30-0	2
55	68	probBLOCKS-30-0	76
55	67	probBLOCKS-30-0	58
55	69	probBLOCKS-30-0	36
54	69	probBLOCKS-30-0	2
54	68	probBLOCKS-30-0	4
55	66	probBLOCKS-30-0	39
55	65	probBLOCKS-30-0	17
54	67	probBLOCKS-30-0	2
55	64	probBLOCKS-30-0	20
55	63	probBLOCKS-30-0	29
57	65	probBLOCKS-30-0	2
54	65	probBLOCKS-30-0	1
54	64	probBLOCKS-30-0	1
55	62	probBLOCKS-30-0	3
55	61	probBLOCKS-30-0	13
54	63	probBLOCKS-30-0	1
56	60	probBLOCKS-30-0	146
56	62	probBLOCKS-30-0	153
56	61	probBLOCKS-30-0	202
58	61	probBLOCKS-30-0	11
56	59	probBLOCKS-30-0	96
55	60	probBLOCKS-30-0	5
56	58	probBLOCKS-30-0	93
54	58	probBLOCKS-30-0	72
54	59	probBLOCKS-30-0	73
54	57	probBLOCKS-30-0	122
53	57	probBLOCKS-30-0	6
53	59	probBLOCKS-30-0	4
54	60	probBLOCKS-30-0	70
53	58	probBLOCKS-30-0	3
54	56	probBLOCKS-30-0	23
56	57	probBLOCKS-30-0	6
53	55	probBLOCKS-30-0	1
52	54	probBLOCKS-30-0	23
52	55	probBLOCKS-30-0	21
52	53	probBLOCKS-30-0	2
51	55	probBLOCKS-30-0	1
50	52	probBLOCKS-30-0	73
50	53	probBLOCKS-30-0	36
50	51	probBLOCKS-30-0	62
49	53	probBLOCKS-30-0	3
50	50	probBLOCKS-30-0	72
49	52	probBLOCKS-30-0	1
52	51	probBLOCKS-30-0	3
50	49	probBLOCKS-30-0	4
49	51	probBLOCKS-30-0	3
48	48	probBLOCKS-30-0	90
48	47	probBLOCKS-30-0	4
48	49	probBLOCKS-30-0	77
47	49	probBLOCKS-30-0	8
46	46	probBLOCKS-30-0	86
46	47	probBLOCKS-30-0	73
46	45	probBLOCKS-30-0	4
45	47	probBLOCKS-30-0	8
44	44	probBLOCKS-30-0	82
44	45	probBLOCKS-30-0	69
44	43	probBLOCKS-30-0	5
43	45	probBLOCKS-30-0	8
42	42	probBLOCKS-30-0	99
42	43	probBLOCKS-30-0	80
41	41	probBLOCKS-30-0	5
41	43	probBLOCKS-30-0	7
40	40	probBLOCKS-30-0	90
40	41	probBLOCKS-30-0	75
40	39	probBLOCKS-30-0	5
39	41	probBLOCKS-30-0	6
38	38	probBLOCKS-30-0	85
38	39	probBLOCKS-30-0	75
37	37	probBLOCKS-30-0	5
36	36	probBLOCKS-30-0	85
36	37	probBLOCKS-30-0	70
36	35	probBLOCKS-30-0	5
34	34	probBLOCKS-30-0	80
34	35	probBLOCKS-30-0	69
34	33	probBLOCKS-30-0	5
32	32	probBLOCKS-30-0	61
32	33	probBLOCKS-30-0	64
32	31	probBLOCKS-30-0	4
30	30	probBLOCKS-30-0	57
30	31	probBLOCKS-30-0	49
30	29	probBLOCKS-30-0	4
28	28	probBLOCKS-30-0	53
28	29	probBLOCKS-30-0	46
28	27	probBLOCKS-30-0	3
26	26	probBLOCKS-30-0	49
26	27	probBLOCKS-30-0	35
26	25	probBLOCKS-30-0	4
25	27	probBLOCKS-30-0	7
24	24	probBLOCKS-30-0	45
24	25	probBLOCKS-30-0	31
24	23	probBLOCKS-30-0	4
23	25	probBLOCKS-30-0	7
22	22	probBLOCKS-30-0	41
22	23	probBLOCKS-30-0	27
22	21	probBLOCKS-30-0	4
21	23	probBLOCKS-30-0	7
20	20	probBLOCKS-30-0	37
20	21	probBLOCKS-30-0	23
20	19	probBLOCKS-30-0	4
19	21	probBLOCKS-30-0	7
18	18	probBLOCKS-30-0	33
18	19	probBLOCKS-30-0	19
17	19	probBLOCKS-30-0	7
18	17	probBLOCKS-30-0	4
16	16	probBLOCKS-30-0	29
16	15	probBLOCKS-30-0	4
16	17	probBLOCKS-30-0	15
15	17	probBLOCKS-30-0	7
14	14	probBLOCKS-30-0	25
14	15	probBLOCKS-30-0	15
13	15	probBLOCKS-30-0	3
13	13	probBLOCKS-30-0	4
12	12	probBLOCKS-30-0	6
12	13	probBLOCKS-30-0	14
12	11	probBLOCKS-30-0	1
11	13	probBLOCKS-30-0	3
10	10	probBLOCKS-30-0	5
10	11	probBLOCKS-30-0	3
10	9	probBLOCKS-30-0	1
9	11	probBLOCKS-30-0	1
8	8	probBLOCKS-30-0	4
8	9	probBLOCKS-30-0	3
7	7	probBLOCKS-30-0	1
6	6	probBLOCKS-30-0	3
6	5	probBLOCKS-30-0	1
6	7	probBLOCKS-30-0	2
4	4	probBLOCKS-30-0	2
3	5	probBLOCKS-30-0	1
3	3	probBLOCKS-30-0	1
2	2	probBLOCKS-30-0	1
1	1	probBLOCKS-30-0	1
0	0	probBLOCKS-30-0	1
58	77	probBLOCKS-30-0	1
55	74	probBLOCKS-30-0	46
55	75	probBLOCKS-30-0	25
55	73	probBLOCKS-30-0	27
54	75	probBLOCKS-30-0	2
54	74	probBLOCKS-30-0	3
55	72	probBLOCKS-30-0	36
55	71	probBLOCKS-30-0	43
54	73	probBLOCKS-30-0	2
55	70	probBLOCKS-30-0	52
54	71	probBLOCKS-30-0	3
56	70	probBLOCKS-30-0	38
56	72	probBLOCKS-30-0	7
56	68	probBLOCKS-30-0	158
56	69	probBLOCKS-30-0	54
56	67	probBLOCKS-30-0	201
58	69	probBLOCKS-30-0	3
56	66	probBLOCKS-30-0	19
58	67	probBLOCKS-30-0	13
56	65	probBLOCKS-30-0	1
54	66	probBLOCKS-30-0	2
54	70	probBLOCKS-30-0	2
56	63	probBLOCKS-30-0	180
58	63	probBLOCKS-30-0	11
58	59	probBLOCKS-30-0	4
55	59	probBLOCKS-30-0	5
55	89	probBLOCKS-30-0	1
56	64	probBLOCKS-30-0	3
54	61	probBLOCKS-30-0	52
53	60	probBLOCKS-30-0	3
48	50	probBLOCKS-30-0	59
48	51	probBLOCKS-30-0	33
47	51	probBLOCKS-30-0	5
46	48	probBLOCKS-30-0	56
46	49	probBLOCKS-30-0	31
45	49	probBLOCKS-30-0	5
45	48	probBLOCKS-30-0	1
58	75	probBLOCKS-30-0	2
44	46	probBLOCKS-30-0	53
44	47	probBLOCKS-30-0	29
43	47	probBLOCKS-30-0	5
42	44	probBLOCKS-30-0	15
43	46	probBLOCKS-30-0	1
53	61	probBLOCKS-30-0	2
52	56	probBLOCKS-30-0	39
47	50	probBLOCKS-30-0	1
55	77	probBLOCKS-30-0	12
52	57	probBLOCKS-30-0	18
51	57	probBLOCKS-30-0	1
52	58	probBLOCKS-30-0	3
51	56	probBLOCKS-30-0	1
50	54	probBLOCKS-30-0	7
50	55	probBLOCKS-30-0	18
49	55	probBLOCKS-30-0	1
50	56	probBLOCKS-30-0	2
49	54	probBLOCKS-30-0	1
48	52	probBLOCKS-30-0	1
46	50	probBLOCKS-30-0	1
44	48	probBLOCKS-30-0	1
42	45	probBLOCKS-30-0	14
41	45	probBLOCKS-30-0	2
41	44	probBLOCKS-30-0	1
37	39	probBLOCKS-30-0	1
35	37	probBLOCKS-30-0	1
33	35	probBLOCKS-30-0	2
31	33	probBLOCKS-30-0	3
58	83	probBLOCKS-30-0	1
58	81	probBLOCKS-30-0	1
58	79	probBLOCKS-30-0	1
55	76	probBLOCKS-30-0	26
54	77	probBLOCKS-30-0	1
54	76	probBLOCKS-30-0	2
55	78	probBLOCKS-30-0	1
54	72	probBLOCKS-30-0	1
29	31	probBLOCKS-30-0	1
27	27	probBLOCKS-30-0	1
58	113	probBLOCKS-31-0	4247
58	114	probBLOCKS-31-0	3806
58	112	probBLOCKS-31-0	19285
57	111	probBLOCKS-31-0	4165
58	111	probBLOCKS-31-0	18396
57	112	probBLOCKS-31-0	3912
58	110	probBLOCKS-31-0	27385
57	113	probBLOCKS-31-0	896
57	114	probBLOCKS-31-0	708
58	109	probBLOCKS-31-0	21935
58	108	probBLOCKS-31-0	14468
58	107	probBLOCKS-31-0	9415
57	109	probBLOCKS-31-0	4313
57	110	probBLOCKS-31-0	4634
57	108	probBLOCKS-31-0	1910
58	106	probBLOCKS-31-0	3244
56	109	probBLOCKS-31-0	168
56	110	probBLOCKS-31-0	158
56	112	probBLOCKS-31-0	157
57	107	probBLOCKS-31-0	1396
56	111	probBLOCKS-31-0	219
58	115	probBLOCKS-31-0	149
56	113	probBLOCKS-31-0	45
56	107	probBLOCKS-31-0	40
58	105	probBLOCKS-31-0	1530
58	116	probBLOCKS-31-0	90
56	114	probBLOCKS-31-0	28
58	104	probBLOCKS-31-0	353
57	106	probBLOCKS-31-0	301
56	108	probBLOCKS-31-0	47
57	105	probBLOCKS-31-0	172
57	115	probBLOCKS-31-0	14
58	103	probBLOCKS-31-0	138
57	104	probBLOCKS-31-0	17
59	107	probBLOCKS-31-0	16
57	116	probBLOCKS-31-0	6
59	109	probBLOCKS-31-0	20
58	102	probBLOCKS-31-0	86
56	106	probBLOCKS-31-0	3
58	101	probBLOCKS-31-0	61
57	103	probBLOCKS-31-0	8
59	103	probBLOCKS-31-0	1
59	105	probBLOCKS-31-0	6
59	111	probBLOCKS-31-0	4
56	105	probBLOCKS-31-0	2
56	103	probBLOCKS-31-0	1
55	111	probBLOCKS-31-0	2
59	106	probBLOCKS-31-0	6
59	104	probBLOCKS-31-0	1
58	100	probBLOCKS-31-0	104
58	99	probBLOCKS-31-0	65
57	100	probBLOCKS-31-0	3
58	98	probBLOCKS-31-0	105
58	97	probBLOCKS-31-0	64
58	96	probBLOCKS-31-0	94
58	95	probBLOCKS-31-0	65
